.	ⲅⲁⲣ	ⲙⲙⲛⲡⲉⲧϩⲟⲃⲥ	ⲙⲙⲛ|ⲡ|ⲉⲧ|ϩⲟⲃⲥ
ⲉⲃⲟⲗ	ϩⲛⲟⲩϩⲱⲡ	ⲙⲡⲛⲟⲩⲧⲉ	ⲙ|ⲡⲛⲟⲩⲧⲉ
ⲇⲉ	ⲁϥϣⲁϫⲉ	ⲛⲧⲉⲩⲛⲟⲩ	ⲛ|ⲧⲉ|ⲩⲛⲟⲩ
ⲁⲩⲱ	ⲉⲩϯ	ⲛⲁⲛⲟⲩⲥ	ⲛⲁⲛⲟⲩ|ⲥ
ⲁⲩⲱ	ⲉⲩϯ	ⲛⲁⲛⲟⲩⲥ	ⲛⲁⲛⲟⲩ|ⲥ
ⲛⲁϥ	ⲟⲩⲁⲗⲉⲕⲧⲱⲣ	ϫⲉⲙⲡⲁⲧⲉ	ϫⲉ|ⲙⲡⲁⲧⲉ
ⲛⲣⲉϥⲧⲁⲕⲟ	ⲁⲩⲱ	.	.
ⲉⲛⲧⲟⲩⲓⲏ	ⲙⲡⲣⲧⲣⲉϥⲉⲓ	ⲡⲉⲧϩⲓϫⲉⲛⲉⲡⲱⲣ	ⲡ|ⲉⲧ|ϩⲓ|ϫⲉⲛⲉⲡⲱⲣ
ⲛⲉⲓⲇⲱⲗⲟⲛ	.	ⲛϩⲏⲧϥ	ⲛϩⲏⲧ|ϥ
ⲏ	ⲏ	ⲙⲁⲁⲩ	ⲙⲁⲁⲩ
ⲟⲩⲡⲉⲧⲉϣϣⲉ	ⲡⲉⲛⲧⲁⲓⲁⲁϥ	ⲁⲛ	ⲁⲛ
ⲙⲙⲏⲛⲉ	ⲉⲧⲉⲡⲛⲟⲩⲧⲉ	ⲙⲙⲏⲛⲉ	ⲙⲙⲏⲛⲉ
ⲛⲧⲁⲛⲁⲁⲩ	ϩⲙⲡⲛⲟϭ	ϣⲁⲡⲉⲓⲙⲁ	ϣⲁ|ⲡⲉⲓ|ⲙⲁ
ⲉϫⲛⲧⲁⲕⲁⲑⲁⲣⲥⲓⲁ	ⲉⲛⲧⲁⲩⲁⲁϥ	ⲙⲛⲡⲥⲱⲱϥ	ⲙⲛ|ⲡ|ⲥⲱⲱϥ
ⲛⲙⲙⲁⲕ	ⲉϩⲣⲁⲓ	ϯϯ	ϯ|ϯ
ⲛⲙⲙⲁⲕ	ⲉϩⲣⲁⲓ	ϯϯ	ϯ|ϯ
.	ⲙⲉⲥⲙⲉⲉⲩⲉ	ⲙⲉⲥⲛⲟⲩϭⲥ	ⲙⲉ|ⲥ|ⲛⲟⲩϭⲥ
ϩⲛⲟⲩⲕⲣⲟϥ	ⲛⲧⲟ	·	·
ⲉϩⲣⲁⲓ	.	ⲉⲡⲙⲟⲩ	ⲉ|ⲡ|ⲙⲟⲩ
ⲉϩⲣⲁⲓ	.	ⲉⲡⲙⲟⲩ	ⲉ|ⲡ|ⲙⲟⲩ
ⲉⲛⲉⲛⲉⲣⲏⲩ	ⲛⲁϣ	·	·
ⲛⲉⲧⲉⲣⲉⲡϩⲉⲟⲩⲏϩ	·	ⲛⲥⲱⲟⲩ	ⲛⲥⲱ|ⲟⲩ
.	ⲉⲣⲉⲙⲟⲩⲧⲉ	ⲉϣⲱⲡⲉ	ⲉϣⲱⲡⲉ
.	ϥⲡⲏϣ	ⲁⲩⲱ	ⲁⲩⲱ
ⲉⲣⲙⲟⲛⲁⲭⲟⲥ	ϫⲉⲕⲁⲥ	·	·
[....]	[....]	ⲧⲏⲩⲧⲛ	ⲧⲏⲩⲧⲛ
.	ⲇⲉ	ⲛⲁⲓⲁⲧⲥ	ⲛⲁⲓⲁⲧ|ⲥ
ⲟⲩⲡⲁⲣⲁⲅⲉ	ϩⲧⲟⲟⲩ	ⲇⲉ	ⲇⲉ
·	ϫⲉⲟⲩⲣⲙⲛⲕⲁϩ	ϥⲛⲁϫⲟⲟⲥ	ϥ|ⲛⲁ|ϫⲟⲟ|ⲥ
ⲉⲧⲣⲁⲁⲁϥ	.	ⲛⲏⲧⲛ	ⲛⲏ|ⲧⲛ
ⲉϣϫⲉⲥⲛⲁϩⲃⲥϫⲱⲥ	ⲁⲛ	ⲅⲁⲣ	ⲅⲁⲣ
ⲛϣⲏⲣⲉ	.	ⲉⲡⲕⲟⲥⲙⲟⲥ	ⲉ|ⲡ|ⲕⲟⲥⲙⲟⲥ
ⲉϩⲟⲩⲉⲟⲩⲣⲙⲙⲁⲟ	ⲉϩⲟⲩⲛ	ⲉⲧⲣⲉϥⲃⲱⲕ	ⲉ|ⲧⲣⲉ|ϥ|ⲃⲱⲕ
ⲉⲛϩⲏⲛ	ⲉⲣⲟϥ	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ
ⲛϥⲁⲙⲁϩⲧⲉ	ϣⲁⲛⲧⲉⲛⲉⲧϣⲓⲛⲉ	ⲙⲙⲟⲕ	ⲙⲙⲟ|ⲕ
ⲛⲧⲉⲣⲉϥⲛⲁⲩ	ⲡⲉϫⲁϥ	ⲉⲧⲉⲩⲡⲓⲥⲧⲓⲥ	ⲉ|ⲧⲉⲩ|ⲡⲓⲥⲧⲓⲥ
ⲉⲃⲟⲗ	ⲧⲁⲡⲁⲣⲭⲏ	ϩⲛⲛⲉⲧⲙⲟⲟⲩⲧ	ϩⲛ|ⲛ|ⲉⲧ|ⲙⲟⲟⲩⲧ
ⲉⲧⲙⲧⲣⲉⲕⲟⲩⲱⲧⲛ	ⲛⲕⲣⲟⲛⲟⲥ	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ
ⲁϥⲧⲱⲟⲩⲛ	ⲁϥⲧⲁⲗⲉⲡⲉϥϭⲗⲟϭ	ⲛⲧⲉⲩⲛⲟⲩ	ⲛ|ⲧⲉ|ⲩⲛⲟⲩ
ϩⲙⲡⲛⲟϭ	ⲛⲧⲉϥⲙⲛⲧⲙⲁⲓⲣⲱⲙⲉ	ⲙⲡⲉⲗⲁⲅⲟⲥ	ⲙ|ⲡⲉⲗⲁⲅⲟⲥ
ⲇⲉ	ⲛϭⲓⲡⲇⲓⲁⲃⲟⲗⲟⲥ	ⲉⲛⲁⲓ	ⲉ|ⲛⲁⲓ
ⲛϥϩⲉ	ⲛⲅϣⲱⲡⲉ	·	·
.	ⲉϥϫⲱ	ⲙⲛⲛⲥⲱⲟⲩ	ⲙⲛⲛⲥⲱ|ⲟⲩ
ⲉⲧⲙⲙⲁⲩ	ⲉϩⲣⲁⲓ	ⲁϥⲃⲱⲕ	ⲁ|ϥ|ⲃⲱⲕ
ⲁⲗⲗⲁ	ⲟⲛ	ⲧⲉⲛⲟⲩ	ⲧⲉⲛⲟⲩ
ⲁⲩⲱ	ⲙⲡⲟⲩⲁ	ⲡϩⲱⲃ	ⲡ|ϩⲱⲃ
ⲛⲉϥϭⲓϫ	ⲙⲙⲟⲛ	ⲛⲉⲛⲧⲁⲩⲡⲗⲁⲥⲥⲉ	ⲛⲉ|ⲛⲧ|ⲁ|ⲩ|ⲡⲗⲁⲥⲥⲉ
.	ⲛϥⲛⲕⲟⲧⲕ	ⲁⲩⲱ	ⲁⲩⲱ
ⲛⲟⲩϩⲣⲉ	ⲙⲡⲛⲉⲩⲙⲁⲧⲓⲕⲟⲛ	ⲛⲟⲩⲱⲧ	ⲛ|ⲟⲩⲱⲧ
ⲉⲧⲃⲉⲡⲁⲓ	ⲁⲡⲉⲭⲥⲙⲟⲩ	ⲅⲁⲣ	ⲅⲁⲣ
ϫⲉⲉⲣϣⲁⲛⲧⲙⲡⲉⲕⲥⲟⲛ	ⲛⲥⲱⲕ	ⲥⲱⲧⲙ	ⲥⲱⲧⲙ
ϫⲉⲉⲣϣⲁⲛⲧⲙⲡⲉⲕⲥⲟⲛ	ⲛⲥⲱⲕ	ⲥⲱⲧⲙ	ⲥⲱⲧⲙ
ⲙⲛⲡⲉⲑⲩⲥⲓⲁⲥⲧⲏⲣⲓⲟⲛ	ⲧⲁⲓ	.	.
ⲙⲛϩⲉⲛⲥⲱⲛⲉ	ⲛⲙϩⲉⲛϣⲏⲣⲉ	ⲛⲙϩⲉⲛⲙⲁⲁⲩ	ⲛⲙ|ϩⲉⲛ|ⲙⲁⲁⲩ
·	ⲡⲉ	ⲛⲉⲣⲉⲏⲡ	ⲛⲉⲣⲉ|ⲏⲡ
ϭⲟⲗⲡ	.	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ
ⲉⲛⲉⲧⲉⲓⲣⲉ	ⲛϩⲏⲧⲟⲩ	ⲛⲙⲡⲟⲛⲏⲣⲟⲛ	ⲛ|ⲙ|ⲡⲟⲛⲏⲣⲟⲛ
ⲛⲇⲁⲓⲙⲱⲛⲓⲟⲛ	ⲉⲃⲟⲗ	ⲁϥⲛⲟϫⲟⲩ	ⲁ|ϥ|ⲛⲟϫ|ⲟⲩ
ⲛⲧⲛϭⲛⲧⲛ	ⲙⲛⲛⲥⲁⲛⲁⲓ	ϩⲱⲱⲛ	ϩⲱⲱ|ⲛ
ϩⲙⲡⲧⲣⲉⲛⲧⲃⲃⲟⲛ	ⲕⲁⲧⲁⲧϩⲉ	·	·
·	ⲟⲩⲱϩ	ⲉⲧⲣⲉⲓⲏⲥⲟⲩⲥ	ⲉ|ⲧⲣⲉ|ⲓⲏⲥⲟⲩⲥ
ⲡⲛⲟϭ	ⲛⲭⲣⲏⲙⲁ	·	·
ⲁⲩⲱ	ⲙⲙⲟϥ	ⲛⲧⲉⲣⲟⲩⲁⲙⲁϩⲧⲉ	ⲛⲧⲉⲣ|ⲟⲩ|ⲁⲙⲁϩⲧⲉ
ⲡⲛⲟⲩϫ	ϫⲓⲛⲟⲙⲓⲥⲙⲁ	ⲡⲉⲧⲛⲁⲛⲟⲩϥ	ⲡ|ⲉⲧ|ⲛⲁⲛⲟⲩ|ϥ
ⲛϩⲏⲧⲟⲩ	ⲁⲇⲁⲙ	.	.
·	ⲁϥⲛⲁⲩ	ⲻ	ⲻ
ϫⲱ	ϫⲉⲟⲩⲙⲡⲉⲧϣⲁϫⲉ	ⲙⲙⲟⲥ	ⲙⲙⲟ|ⲥ
ⲉϩⲣⲁⲓ	ⲏ	ⲉⲩⲃⲁⲩⲕⲁⲗⲓⲟⲛ	ⲉ|ⲩ|ⲃⲁⲩⲕⲁⲗⲓⲟⲛ
ⲛϩⲉⲛϣⲏⲣⲉ	ⲉⲃⲟⲗ	ⲙⲛϩⲉⲛϣⲉⲉⲣⲉ	ⲙⲛ|ϩⲉⲛ|ϣⲉⲉⲣⲉ
ⲛⲧⲁⲥⲓⲁ	ⲥⲉϣⲓⲛⲉ	.	.
ⲟⲩⲙⲟⲉⲓϩⲉ	ⲧⲉ	ⲛϩⲟⲩⲟ	ⲛ|ϩⲟⲩⲟ
·	ϩⲛⲟⲩϩⲩⲡⲟⲕⲣⲓⲥⲓⲥ	ⲏ	ⲏ
.	ⲡⲁⲧϣⲉⲗⲉⲉⲧ	ϩⲟⲥⲟⲛ	ϩⲟⲥⲟⲛ
ⲡⲉⲧⲉϣϣⲉ	ⲉϣⲁⲁⲧⲕ	ⲡⲉ	ⲡⲉ
ⲁⲩⲱ	ⲉⲡⲉⲧⲥⲟⲡⲥ	ⲙⲛⲡⲉⲧⲥϩⲟⲩⲟⲣⲧ	ⲙⲛ|ⲡ|ⲉⲧ|ⲥϩⲟⲩⲟⲣⲧ
·	·	ⲛⲅϭⲛⲟⲩⲁ	ⲛ|ⲅ|ϭⲛ|ⲟⲩⲁ
ⲇⲉ	ⲙⲛϩⲟⲓⲛⲉ	ⲁϥϭⲱ	ⲁ|ϥ|ϭⲱ
ⲉⲁϥⲛⲁ	ⲁϥⲃⲱⲕ	ⲛⲁⲕ	ⲛⲁ|ⲕ
ⲡⲉϫⲁϥ	.	ⲛⲁⲩ	ⲛⲁ|ⲩ
ⲡⲉϫⲁϥ	.	ⲛⲁⲩ	ⲛⲁⲩ
ϣϣⲉ	ⲉⲕⲱ	ⲉⲧⲉⲥϩⲓⲙⲉ	ⲉ|ⲧⲉ|ⲥϩⲓⲙⲉ
.	ϩⲛⲏⲥⲁⲓⲁⲥ	ⲕⲁⲧⲁⲡⲉⲧⲥⲏϩ	ⲕⲁⲧⲁ|ⲡ|ⲉⲧ|ⲥⲏϩ
ⲙⲙⲟⲕ	ⲉⲣϩⲙϩⲁⲗ	ⲥⲣϥⲉ	ⲥⲣϥⲉ
ⲕⲁⲧⲁⲣⲟϥ	ⲛⲟⲩⲥⲁⲣⲝ	.	.
ϫⲉϩⲙⲟⲟⲥ	ⲙⲙⲟⲓ	ⲛⲥⲁⲟⲩⲛⲁⲙ	ⲛⲥⲁ|ⲟⲩⲛⲁⲙ
ϫⲉⲁⲡⲉϥⲟⲩⲟⲉⲓϣ	ⲉϩⲟⲩⲛ	ϩⲱⲛ	ϩⲱⲛ
ⲇⲉ	ϫⲉ	ⲡⲉϫⲁϥ	ⲡⲉϫⲁ|ϥ
ⲡϩⲁⲡ	ⲉⲧⲁⲁϥ	·	·
ⲧⲛⲟϭ	ⲙⲙⲛⲧⲣⲉϥϥⲓ	ⲛⲁⲥⲕⲏⲥⲓⲥ	ⲛ|ⲁⲥⲕⲏⲥⲓⲥ
ϫⲉⲉⲛⲛⲁⲥⲱⲧⲙ	·	ϩⲱⲱⲛ	ϩⲱⲱ|ⲛ
ϫⲉⲛⲓⲙ	ⲏ	ⲡⲉ	ⲡⲉ
·	ⲉϩⲧⲟⲟⲩⲉ	ϣⲁϥϣⲟⲣⲡϥ	ϣⲁ|ϥ|ϣⲟⲣⲡ|ϥ
ⲉⲧⲃⲉ	ⲕϫⲱ	ⲡⲁⲓ	ⲡⲁⲓ
ϩⲣⲁⲓ	.	ⲛϩⲏⲧϥ	ⲛϩⲏⲧ|ϥ
ϩⲣⲁⲓ	.	ⲛϩⲏⲧϥ	ⲛϩⲏⲧ|ϥ
ⲙⲡⲉⲧⲉⲛϥϣⲟⲟⲡ	.	ⲁⲛ	ⲁⲛ
ⲉⲧⲛⲙⲙⲁϥ	ⲡⲉϫⲁϥ	.	.
ⲟⲛ	ⲟⲩⲛϩⲟⲉⲓⲛⲉ	ϫⲉⲧⲁⲓⲭⲁ	ϫⲉ|ⲧ|ⲁⲓⲭⲁ
ⲁⲩⲱ	ϣⲁⲉⲛⲉϩ	ⲟⲩⲱⲛϩ	ⲟⲩ|ⲱⲛϩ
ⲙⲡⲉⲥⲏⲓ	ⲛⲧⲟ	·	·
ⲛⲉⲩⲣϣⲡⲏⲣⲉ	ⲇⲉ	ⲙⲡⲟⲩϫⲉⲗⲁⲁⲩ	ⲙⲡ|ⲟⲩ|ϫⲉ|ⲗⲁⲁⲩ
ⲡⲉ	ⲁϣ	ⲡⲛⲟⲩⲧⲉ	ⲡ|ⲛⲟⲩⲧⲉ
ⲡⲟⲩⲁ	ⲉⲛⲧⲁⲡϫⲟⲉⲓⲥ	ⲛⲧϩⲉ	ⲛ|ⲧ|ϩⲉ
,	ⲙⲙⲟⲟⲩ	ⲉⲧⲉⲙⲛⲃⲁⲗ	ⲉⲧⲉ|ⲙⲛ|ⲃⲁⲗ
ⲛⲧⲉⲡⲉⲛϫⲟⲉⲓⲥ	ⲉⲡⲟⲩⲟⲉⲓⲛ	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ
ⲉⲣⲟϥ	ⲁⲗⲗⲁ	ⲛⲛⲉⲥϣⲱⲡⲉ	ⲛⲛⲉ|ⲥ|ϣⲱⲡⲉ
ⲟⲛ	.	ⲉⲣⲁⲧⲟⲩ	ⲉⲣⲁⲧ|ⲟⲩ
ϩⲉⲛⲣⲱⲙⲉ	ⲛⲧⲟϥ	ⲇⲉ	ⲇⲉ
ϩⲉⲛⲣⲱⲙⲉ	ⲛⲧⲟϥ	ⲇⲉ	ⲇⲉ
ⲡⲉⲛⲛⲟⲩⲧⲉ	ⲟⲩⲁ	ⲡϫⲟⲉⲓⲥ	ⲡ|ϫⲟⲉⲓⲥ
ⲙⲡⲙⲁ	·	ⲉⲧⲙⲙⲁⲩ	ⲉⲧ|ⲙⲙⲁⲩ
ⲙⲡⲙⲁ	·	ⲉⲧⲙⲙⲁⲩ	ⲉⲧ|ⲙⲙⲁⲩ
ⲛⲧⲙⲛⲧⲁⲧⲧⲁⲕⲟ	ⲉⲓⲥϩⲏⲏⲧⲉ	.	.
.	ⲡⲃⲁⲣⲃⲁⲣⲟⲥ	ⲏ	ⲏ
ⲧⲉⲕϫⲣⲟ	ⲡⲙⲟⲩ	.	.
ⲇⲉ	·	ⲛⲣⲙⲙⲁⲟ	ⲛ|ⲣⲙⲙⲁⲟ
ϩⲛⲟⲩϭⲟⲙ	.	ⲛⲧⲉⲡⲛⲟⲩⲧⲉ	ⲛⲧⲉ|ⲡ|ⲛⲟⲩⲧⲉ
ⲕⲁⲧⲁⲧϩⲉ	ⲟⲛ	ϩⲱⲱϥ	ϩⲱⲱ|ϥ
ⲁϥϫⲛⲟⲩϥ	ⲁⲛ	ϫⲉⲛⲕⲛⲁϣⲁϫⲉ	ϫⲉ|ⲛ|ⲕ|ⲛⲁ|ϣⲁϫⲉ
ⲁϥⲧⲱⲟⲩⲛ	ⲛⲁϣ	ϩⲛⲛⲉⲧⲙⲟⲟⲩⲧ	ϩⲛ|ⲛ|ⲉⲧ|ⲙⲟⲟⲩⲧ
ⲉⲧⲣⲉⲡⲁⲓ	ϯ	ⲉϣⲁϥⲧⲁⲕⲟ	ⲉ|ϣⲁ|ϥ|ⲧⲁⲕⲟ
ⲉϣϫⲉⲧⲉⲧⲛⲁⲙⲁϩⲧⲉ	ⲉϣϫⲉⲉⲓⲕⲏ	ϩⲓⲃⲟⲗ	ϩⲓⲃⲟⲗ
ⲙⲛⲧⲕ	ⲛⲙⲙⲁⲓ	ϩⲱⲃ	ϩⲱⲃ
ϭⲛⲁⲧ	ⲙⲙⲟⲥ	ⲉⲩϫⲱ	ⲉ|ⲩ|ϫⲱ
ⲁⲛ	ϫⲉⲛⲧⲉⲧⲛⲛⲓⲙ	·	·
ϩⲓϫⲙⲡⲓⲉⲣⲟ	ⲁⲩⲱ	,	,
ⲙⲡⲟⲩⲥⲱⲙⲁ	ⲛⲟⲩⲙⲉⲗⲉⲧⲁ	·	·
ⲛⲛⲣⲱⲙⲉ	ⲉⲓⲛⲏⲩ	ϫⲉⲥⲉϣⲟⲩⲉⲓⲧ	ϫⲉ|ⲥⲉ|ϣⲟⲩⲉⲓⲧ
ⲧⲏⲣⲟⲩ	ⲧⲏⲣϥ	ⲙⲛⲡⲥⲟⲟⲩⲛ	ⲙⲛ|ⲡ|ⲥⲟⲟⲩⲛ
ⲁⲛ	ⲛⲁϥ	ⲉⲧⲣⲉⲩⲇⲓⲁⲕⲟⲛⲓ	ⲉ|ⲧⲣⲉ|ⲩ|ⲇⲓⲁⲕⲟⲛⲓ
ⲉⲃⲟⲗ	·	ϩⲓⲧⲛⲛⲧⲱϩⲙ	ϩⲓⲧⲛ|ⲛ|ⲧⲱϩⲙ
ⲕⲁⲛ	ⲛⲟⲩⲡⲁϩⲣⲉ	ⲉⲩϣⲁⲛⲥⲱ	ⲉ|ⲩ|ϣⲁⲛ|ⲥⲱ
ϩⲉⲛⲉⲃⲟⲗ	ⲛⲉ	ⲧⲏⲣⲟⲩ	ⲧⲏⲣ|ⲟⲩ
ϩⲓⲣⲙⲡⲣⲟ	ⲙⲛⲧⲁⲣⲧⲉⲙⲓⲥ	ⲙⲡⲁⲡⲟⲗⲗⲱⲛ	ⲙ|ⲡ|ⲁⲡⲟⲗⲗⲱⲛ
ⲇⲉ	ⲉⲧⲃⲉⲡⲉϥⲟⲩⲱϣ	ⲙⲙⲁⲩ	ⲙⲙⲁⲩ
ⲥⲉⲛⲁⲕⲁⲁⲩ	ⲉⲃⲟⲗ	ⲛⲁⲩ	ⲛⲁ|ⲩ
ⲙⲛⲛⲥⲁⲛⲁⲓ	ⲙⲙⲟⲥ	ⲉⲛⲉⲓⲣⲉ	ⲉ|ⲛ|ⲉⲓⲣⲉ
ⲧⲉⲧⲛⲡⲁⲣⲁⲇⲟⲥⲓⲥ	ⲉⲧⲟⲟⲧⲟⲩ	ⲛⲧⲁⲧⲉⲧⲛⲧⲁⲁⲥ	ⲛⲧ|ⲁ|ⲧⲉⲧⲛ|ⲧⲁⲁ|ⲥ
ⲉϫⲓ	ⲧⲟⲧⲉ	.	.
ⲉⲧⲅⲉϩⲉⲛⲛⲁ	ⲉⲧⲉⲙⲡⲉⲩϥⲛⲧ	ⲙⲁ	ⲙⲁ
·	ϩⲓⲧⲙⲡⲛⲟⲩⲧⲉ	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ
·	ϩⲓⲧⲙⲡⲛⲟⲩⲧⲉ	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ
ⲛⲓⲙ	ϩⲙⲡⲏⲓ	ⲛⲁⲙⲟⲟϣⲉ	ⲛⲁ|ⲙⲟⲟϣⲉ
ⲛⲓⲙ	ⲙⲡⲟⲛⲏⲣⲟⲛ	·	·
ⲛϩⲏⲧϥ	ⲉⲩϩⲁ	·	·
ⲟⲩⲧⲉ	ⲁⲛ	ⲛⲥⲉⲛⲁϫⲓϩⲁⲓ	ⲛ|ⲥⲉ|ⲛⲁ|ϫⲓϩⲁⲓ
ⲛⲛⲁ	ⲁⲩⲱ	·	·
ⲉⲣⲱϥ	ⲡⲉ	ⲛⲧⲟϥ	ⲛⲧⲟϥ
ⲁⲩⲱ	ⲟⲛ	ⲛⲧϩⲉ	ⲛ|ⲧ|ϩⲉ
ⲁⲩⲱ	ⲟⲛ	ⲛⲧϩⲉ	ⲛ|ⲧ|ϩⲉ
ⲉⲩϩⲟⲟⲩ	ⲙⲡϩⲉ	ϩⲁⲧϩⲏ	ϩⲁ|ⲧ|ϩⲏ
ⲉⲩϩⲟⲟⲩ	ⲙⲡϩⲉ	ϩⲁⲧϩⲏ	ϩⲁ|ⲧ|ϩⲏ
ⲁⲗⲗⲁ	ⲙⲡⲛⲟⲩⲧⲉ	ⲧⲉⲭⲁⲣⲓⲥ	ⲧⲉ|ⲭⲁⲣⲓⲥ
ⲛⲉⲧⲟⲩⲣⲛⲟⲃⲉ	·	ⲉⲣⲟⲛ	ⲉⲣⲟ|ⲛ
ⲙⲙⲁⲩ	ⲟⲩⲱⲧ	ⲛⲥⲁⲟⲩⲟⲉⲓⲕ	ⲛⲥⲁ|ⲟⲩ|ⲟⲉⲓⲕ
.	ⲡⲉⲛⲧⲁϥⲧⲁⲙⲓⲟⲟⲩ	ⲛⲧⲟϥ	ⲛⲧⲟϥ
ϫⲉⲕⲁⲁⲥ	ⲉⲣⲟϥ	ⲉϥⲉϫⲱϩ	ⲉ|ϥ|ⲉ|ϫⲱϩ
ϩⲙⲡⲉϥⲧⲁⲙⲓⲟⲛ	ⲁⲩⲱ	·	·
ⲙⲙⲟϥ	ⲇⲉ	.	.
ϩⲱⲱϥ	ϥⲱⲟⲟⲡ	ⲡϫⲟⲉⲓⲥ	ⲡ|ϫⲟⲉⲓⲥ
ⲁⲩⲱ	ⲉⲧⲟⲩⲁⲁⲃ	ϩⲛⲛⲉϥⲧⲟⲡⲟⲥ	ϩⲛ|ⲛⲉϥ|ⲧⲟⲡⲟⲥ
·	ⲕⲁⲧⲁⲡⲇⲓⲁⲧⲁⲅⲙⲁ	ⲉⲧⲉⲧⲛⲁⲉⲓⲣⲉ	ⲉ|ⲧⲉⲧ|ⲛⲁ|ⲉⲓⲣⲉ
·	ⲟⲛ	ⲟⲩ	ⲟⲩ
ⲉⲟⲩⲟⲛ	.	ⲛⲓⲙ	ⲛⲓⲙ
ⲉⲧⲣⲉϫⲡⲟ	·	ⲛϩⲉⲛϣⲏⲣⲉ	ⲛ|ϩⲉⲛ|ϣⲏⲣⲉ
ϩⲉⲛⲡⲣⲉⲥⲃⲩⲧⲉⲣⲟⲥ	·	ⲙⲛϩⲉⲛⲇⲓⲁⲕⲟⲛⲟⲥ	ⲙⲛ|ϩⲉⲛ|ⲇⲓⲁⲕⲟⲛⲟⲥ
ⲉⲟⲩⲱⲙ	ⲉⲛⲉⲧⲛⲉⲣⲏⲩ	ⲁϩⲉ	ⲁϩⲉ
ⲉϩⲟⲩⲛ	ⲛⲛⲉⲙⲡⲏⲩⲉ	ⲛϭⲓⲧⲙⲛⲧⲉⲣⲟ	ⲛϭⲓ|ⲧ|ⲙⲛⲧⲉⲣⲟ
ⲁⲩⲱ	·	ⲡⲉϥϩⲏⲧ	ⲡⲉϥ|ϩⲏⲧ
ⲛⲁⲛⲟⲩⲥ	ⲛϩⲟⲩⲟ	ⲛⲁϥ	ⲛⲁ|ϥ
ⲇⲉ	ⲡⲓⲡⲛⲉⲩⲙⲁ	ⲧⲏⲣⲟⲩ	ⲧⲏⲣ|ⲟⲩ
ⲛⲁⲅⲅⲉⲗⲟⲥ	ⲛⲁϥ	ⲛⲉⲩⲇⲓⲁⲕⲟⲛⲓ	ⲛⲉ|ⲩ|ⲇⲓⲁⲕⲟⲛⲓ
]	ⲇⲉ	ⲛⲉⲧⲙⲟⲟϣⲉ	ⲛ|ⲉⲧ|ⲙⲟⲟϣⲉ
ⲉϣⲱⲡⲉ	ⲉⲩϣⲁⲛⲡⲣⲟⲫⲏⲧⲉⲩⲉ	ⲇⲉ	ⲇⲉ
ⲙⲙⲟⲥ	ⲛⲉⲅⲣⲁⲙⲙⲁⲧⲉⲩⲥ	ϫⲉⲉⲧⲃⲉⲟⲩ	ϫⲉ|ⲉⲧⲃⲉ|ⲟⲩ
ⲁⲗⲗⲁ	ⲛϫⲁⲓⲉ	ⲛⲉϥϩⲛϩⲉⲛⲙⲁ	ⲛⲉ|ϥ|ϩⲛ|ϩⲉⲛ|ⲙⲁ
ⲡⲛⲁⲩ	ⲡⲉⲧϭⲛⲁⲣⲓⲕⲉ	ⲛⲧⲉϥⲁⲛⲁⲅⲕⲏ	ⲛ|ⲧⲉϥ|ⲁⲛⲁⲅⲕⲏ
ⲡⲛⲁⲩ	ⲡⲉⲧϭⲛⲁⲣⲓⲕⲉ	ⲛⲧⲉϥⲁⲛⲁⲅⲕⲏ	ⲛ|ⲧⲉϥ|ⲁⲛⲁⲅⲕⲏ
⸓	ⲉⲩⲛⲁϯⲉⲟⲟⲩ	ⲛϩⲙϩⲁⲗ	ⲛ|ϩⲙϩⲁⲗ
·	ⲉⲧⲉⲙⲛⲙⲉ	ⲡⲁⲓ	ⲡⲁⲓ
ⲛⲁⲩ	ϩⲱ	ϫⲉϯⲛⲁϫⲛⲟⲩⲧⲛ	ϫⲉ|ϯ|ⲛⲁ|ϫⲛⲟⲩ|ⲧⲛ
ⲅⲁⲣ	ⲛⲉⲥϩⲛϣⲁϫⲉ	ⲙⲡⲛⲟⲩⲧⲉ	ⲙ|ⲡ|ⲛⲟⲩⲧⲉ
ⲉⲃⲟⲗ	ⲁⲩϯⲙⲧⲟⲛ	.	.
ϫⲉⲉⲓⲛⲁⲣⲟⲩ	ⲉϥⲛⲁϣⲧ	ⲙⲡⲁϩⲏⲧ	ⲙ|ⲡⲁ|ϩⲏⲧ
ⲛⲧⲉϥⲣⲓ	ⲛϩⲟⲟⲩ	ⲛϣⲟⲙⲛⲧ	ⲛ|ϣⲟⲙⲛⲧ
ⲙⲙⲟⲥ	ⲛⲛⲓⲡⲟⲛⲏⲣⲓⲁ	ϫⲉϥⲓ	ϫⲉ|ϥⲓ
ϩⲙⲡⲉϩⲟⲟⲩ	ⲛⲧⲉⲣⲉⲣⲟⲩϩⲉ	ⲉⲧⲙⲙⲁⲩ	ⲉⲧ|ⲙⲙⲁⲩ
